filename,time,reagent,valve,mass 1,mass 2,mass 3,mass 4,mass 5,pressure 1,pressure 2,pressure 3,pressure 4,pressure 5,L1,L2,L3,L4,L5,Lavg,Lstdev,L_cv_abs,pass/fail,lowerbound,upperbound,ci_cf,p-value
data/20201208/unit0.yaml,2020-12-08T20:38:03.555336Z,valve,13,0.28162984763425086,0.28709465620449554,0.28559083437508526,0.2858122559941457,0.28614746372298944,6.058595,6.058595,6.058595,6.058595,6.058595,0.017479832894376764,0.017147106601695113,0.01723739729073378,0.01722404330630359,0.017203866183770015,0.01725844925537585,0.00011490358427719944,0.6657816271726036,True,0.016673184873792272,0.01784371363695943,0.009242530699470005,0.3005366486045321
data/20201208/unit0.yaml,2020-12-08T20:38:03.555336Z,valve,14,0.27153978746600294,0.27483343404942023,0.2739415969726779,0.27513173817508507,0.2736063892438342,6.058595,6.058595,6.058595,6.054017,6.054017,0.0181293604176951,0.017912095345103733,0.01797040949281786,0.01788591332603346,0.017985626855573873,0.017976681087444806,8.466456422569826e-05,0.47096882797141737,True,0.01754543993743806,0.01840792223745155,0.00653809548560993,0.36485135161334553
data/20201208/unit0.yaml,2020-12-08T20:38:03.555336Z,valve,15,0.2865441774571282,0.29495819898115405,0.293362118143812,0.29496127428141156,0.2949151447774493,6.060884,6.056306,6.058595,6.058595,6.054017,0.01718329292568212,0.01668681410913591,0.01678077151154948,0.016689793216782736,0.016686096015699717,0.016805353555769995,0.0001923905389806959,1.1448169676539772,True,0.015825407364122673,0.017785299747417316,0.01589260733095136,0.162496993409427
data/20201208/unit0.yaml,2020-12-08T20:38:03.555336Z,valve,16,0.28812795709340755,0.29419859981579066,0.2944446238369583,0.2946168406517845,0.29471525026024936,6.056306,6.049439,6.049439,6.051728,6.049439,0.017082384805749397,0.01672041086993058,0.016706440084306478,0.016699832980899852,0.01669109916074738,0.016780033580326738,0.00015147844790622882,0.9027303025413805,True,0.0160084741838574,0.017551592976796076,0.01253190564902372,0.14444035288927834
data/20201208/unit0.yaml,2020-12-08T20:38:03.555336Z,valve,17,0.23859409573101947,0.22511197937088764,0.2249828167597734,0.22620678626509652,0.2260868495547711,6.066606,6.068894,6.066606,6.068894,6.071183,0.02064634587073184,0.021886996328088267,0.021895433145176578,0.021781066550873564,0.02179673054448559,0.021601314487871164,0.0004797047419949717,2.2207201430464765,False,0.01915792596407114,0.024044703011671185,0.030828537855877726,0.23792532551395584
data/20201208/unit0.yaml,2020-12-08T20:38:03.555336Z,valve,18,0.21900750834559585,0.21637505131907164,0.22217814291842478,0.22908219201252358,0.2304537759305458,6.068894,6.068894,6.071183,6.068894,6.071183,0.02249706004656429,0.022770763245868835,0.02218019322092521,0.02150767382926887,0.021383698832872174,0.022067877835099874,0.0005427318771623474,2.459375030158586,False,0.019303458966434983,0.024832296703764765,0.034141598821647474,0.032313301400364945
data/20201208/unit0.yaml,2020-12-08T20:38:03.555336Z,valve,19,0.22225195012477889,0.22345131722798578,0.22466298553224623,0.2243739073073757,0.22646203618706204,6.080339,6.07805,6.07805,6.07805,6.075761,0.022189540655748876,0.02206628437323897,0.021947274927581913,0.021975551296046274,0.021768822024721454,0.021989494655467498,0.00013898805390324837,0.6320657026499251,True,0.02128155540425189,0.022697433906683107,0.008774478631428958,0.013924690893479013
data/20201208/unit0.yaml,2020-12-08T20:38:03.555336Z,valve,20,0.21133463418534484,0.213247470949942,0.21495733789707447,0.21480357288384222,0.21361958228196817,6.075761,6.073472,6.073472,6.071183,6.075761,0.023327041401025806,0.02311344193584976,0.02292958726595476,0.022941676775841396,0.023077527389811364,0.023077854953696617,0.00014414453127447813,0.624601079969042,True,0.022343651051479854,0.02381205885591338,0.008670853055906527,0.2272536924171171
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,1,0.2843945425721486,0.2923933985604526,0.2906989081146403,0.2914984861834419,0.2910095134413714,5.943007,5.93843,5.940719,5.93843,5.943007,0.01714398817088437,0.01666856654562881,0.01676895890233561,0.01671973973250884,0.01675428619519433,0.01681110790931039,0.00016998864586898385,1.0111686081964897,True,0.015945266340254283,0.017676949478366497,0.014037270663784072,0.2788160647522934
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,2,0.2737447777557354,0.2753869880970506,0.27575602412880834,0.2782992974476547,0.2756176356168908,5.943007,5.945296,5.943007,5.940719,5.940719,0.017810957760339717,0.017708155230823395,0.017681052260325306,0.017516098990674328,0.01768652442075263,0.017680557732583074,9.470830255438628e-05,0.5356635462910235,True,0.017198158541348076,0.01816295692381807,0.007436202155663033,0.2269861621885593
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,3,0.28863538163707014,0.29372500357504033,0.29279933819538384,0.29446615093880973,0.29139700127471585,5.945296,5.943007,5.940719,5.93843,5.93843,0.016895349094461717,0.016599392678108737,0.016648664826815145,0.01655123621465153,0.0167255627205741,0.016684041106922246,0.00012035704142598664,0.7213902234755957,True,0.01607099940015116,0.01729708281369333,0.01001450177453182,0.4406707235826692
data/20201208/unit0_2020-12-01T19_12_34.070291Z.yaml,2020-12-01T19:12:34.070291Z,valve,4,0.2809163779728497,0.2848650635126396,0.28355806090017177,0.2880756769889176,0.28312751886312437,5.936141,5.933852,5.931563,5.929275,5.931563,0.01734622756358535,0.01710248274987414,0.01717799894023131,0.01690535134635808,0.017204120917656263,0.01714723630354103,0.00014442363642452454,0.8422560572907017,True,0.016411610772015955,0.017882861835066103,0.01169238853793983,0.4229004014942619
